URL,CURRENT_INTERNATIONAL,CURRENT_MARKET_VALUE
https://www.transfermarkt.com/gonzalo-melero/profil/spieler/162056,Spain,€4.00m
https://www.transfermarkt.com/arnau-puigmal/profil/spieler/536030,Spain,€2.00m
https://www.transfermarkt.com/gui-guedes/profil/spieler/696506,Portugal,€1.20m
https://www.transfermarkt.com/cesar-de-la-hoz/profil/spieler/226261,Spain,€1.20m
https://www.transfermarkt.com/marcos-pena/profil/spieler/1064121,Spain,NA
https://www.transfermarkt.com/largie-ramazani/profil/spieler/518644,Belgium,€6.00m
https://www.transfermarkt.com/lazaro/profil/spieler/574772,Brazil,€6.00m
https://www.transfermarkt.com/francisco-portillo/profil/spieler/138803,Spain,€1.50m
https://www.transfermarkt.com/curro-sanchez/profil/spieler/208116,Spain,€1.00m
https://www.transfermarkt.com/arvin-appiah/profil/spieler/433257,England,€500k
https://www.transfermarkt.com/carlos-rojas/profil/spieler/628473,Spain,-
https://www.transfermarkt.com/leo-baptistao/profil/spieler/221899,Brazil,€1.80m
https://www.transfermarkt.com/marko-milovanovic/profil/spieler/845568,Serbia,€1.00m
https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036,Portugal,€800k
https://www.transfermarkt.com/marciano-sanca/profil/spieler/1013774,Guinea-Bissau,NA
https://www.transfermarkt.com/predrag-rajkovic/profil/spieler/190263,Serbia,€10.00m
https://www.transfermarkt.com/dominik-greif/profil/spieler/316884,Slovakia,€1.50m
https://www.transfermarkt.com/leo-roman/profil/spieler/562742,Spain,€300k
https://www.transfermarkt.com/pere-garcia/profil/spieler/632913,Spain,€25k
https://www.transfermarkt.com/martin-valjent/profil/spieler/277384,Slovakia,€4.50m
https://www.transfermarkt.com/antonio-raillo/profil/spieler/278296,Spain,€4.00m
https://www.transfermarkt.com/jose-copete/profil/spieler/520840,Spain,€3.50m
https://www.transfermarkt.com/dennis-hadzikadunic/profil/spieler/322065,Bosnia-Herzegovina,€3.00m
https://www.transfermarkt.com/matija-nastasic/profil/spieler/143559,Serbia,€1.50m
https://www.transfermarkt.com/franco-russo/profil/spieler/378463,Argentina,€800k
https://www.transfermarkt.com/benjamin-garay/profil/spieler/537760,Argentina,€100k
https://www.transfermarkt.com/josep-gaya/profil/spieler/632495,Spain,€100k
https://www.transfermarkt.com/braian-cufre/profil/spieler/401521,Argentina,€1.20m
https://www.transfermarkt.com/jaume-costa/profil/spieler/65318,Spain,€1.20m
https://www.transfermarkt.com/marcos-fernandez/profil/spieler/947432,Spain,€25k
https://www.transfermarkt.com/pablo-maffeo/profil/spieler/251876,Spain,€8.00m
https://www.transfermarkt.com/giovanni-gonzalez/profil/spieler/339699,Uruguay,€2.00m
https://www.transfermarkt.com/miguelito/profil/spieler/632498,Spain,€50k
https://www.transfermarkt.com/rodrigo-battaglia/profil/spieler/89297,Argentina,€1.50m
https://www.transfermarkt.com/inigo-ruiz-de-galarreta/profil/spieler/126751,Spain,€3.00m
https://www.transfermarkt.com/iddrisu-baba/profil/spieler/442805,Ghana,€3.00m
https://www.transfermarkt.com/antonio-sanchez/profil/spieler/513031,Spain,€2.50m
https://www.transfermarkt.com/clement-grenier/profil/spieler/72479,France,€800k
https://www.transfermarkt.com/miquel-llabres/profil/spieler/632497,Spain,€100k
https://www.transfermarkt.com/luis-montiel/profil/spieler/947439,Spain,€25k
https://www.transfermarkt.com/ruben-quintanilla/profil/spieler/1056655,Spain,€25k
https://www.transfermarkt.com/kang-in-lee/profil/spieler/557149,"Korea, South",€22.00m
https://www.transfermarkt.com/dani-rodriguez/profil/spieler/139435,Spain,€1.20m
https://www.transfermarkt.com/amath-ndiaye/profil/spieler/339820,Senegal,€2.00m
https://www.transfermarkt.com/lago-junior/profil/spieler/100722,Cote d'Ivoire,€900k
https://www.transfermarkt.com/javi-llabres/profil/spieler/706138,Spain,€300k
https://www.transfermarkt.com/tofol-montiel/profil/spieler/573979,Spain,€150k
https://www.transfermarkt.com/vedat-muriqi/profil/spieler/256267,Kosovo,€15.00m
https://www.transfermarkt.com/abdon-prats/profil/spieler/177452,Spain,€1.20m
https://www.transfermarkt.com/angel-rodriguez/profil/spieler/51510,Spain,€1.00m
https://www.transfermarkt.com/stole-dimitrievski/profil/spieler/165467,North Macedonia,€4.00m
https://www.transfermarkt.com/miguel-angel-morro/profil/spieler/607780,Spain,€600k
https://www.transfermarkt.com/diego-lopez/profil/spieler/34370,Spain,€300k
https://www.transfermarkt.com/alejandro-catena/profil/spieler/449796,Spain,€8.00m
https://www.transfermarkt.com/florian-lejeune/profil/spieler/127108,France,€4.00m
https://www.transfermarkt.com/abdul-mumin/profil/spieler/451801,Ghana,€1.50m
https://www.transfermarkt.com/esteban-saveljich/profil/spieler/240360,Montenegro,€500k
https://www.transfermarkt.com/mario-suarez/profil/spieler/37337,Spain,€300k
https://www.transfermarkt.com/fran-garcia/profil/spieler/341264,Spain,€12.00m
https://www.transfermarkt.com/pep-chavarria/profil/spieler/596122,Spain,€1.50m
https://www.transfermarkt.com/ivan-balliu/profil/spieler/85295,Albania,€4.00m
https://www.transfermarkt.com/mario-hernandez/profil/spieler/608531,Spain,€600k
https://www.transfermarkt.com/diego-mendez/profil/spieler/932349,Spain,NA
https://www.transfermarkt.com/santi-comesana/profil/spieler/380598,Spain,€7.50m
https://www.transfermarkt.com/oscar-valentin/profil/spieler/517753,Spain,€5.00m
https://www.transfermarkt.com/unai-lopez/profil/spieler/192009,Spain,€3.50m
https://www.transfermarkt.com/pathe-ciss/profil/spieler/525578,Senegal,€3.00m
https://www.transfermarkt.com/oscar-trejo/profil/spieler/30321,Argentina,€3.00m
https://www.transfermarkt.com/randy-nteka/profil/spieler/560483,France,€1.80m
https://www.transfermarkt.com/jose-pozo/profil/spieler/195605,Spain,€1.00m
https://www.transfermarkt.com/alvaro-garcia/profil/spieler/257062,Spain,€6.00m
https://www.transfermarkt.com/bebe/profil/spieler/153427,Cape Verde,€800k
https://www.transfermarkt.com/isi-palazon/profil/spieler/362086,Spain,€12.00m
https://www.transfermarkt.com/salvi-sanchez/profil/spieler/246204,Spain,€1.50m
https://www.transfermarkt.com/pablo-munoz/profil/spieler/1045767,Spain,NA
https://www.transfermarkt.com/sergio-camello/profil/spieler/505674,Spain,€10.00m
https://www.transfermarkt.com/raul-de-tomas/profil/spieler/162038,Spain,€8.00m
https://www.transfermarkt.com/radamel-falcao/profil/spieler/39152,Colombia,€2.00m
https://www.transfermarkt.com/andres-martin/profil/spieler/531277,Spain,€1.00m
https://www.transfermarkt.com/jordi-masip/profil/spieler/65263,Spain,€1.00m
https://www.transfermarkt.com/sergio-asenjo/profil/spieler/51710,Spain,€1.00m
https://www.transfermarkt.com/alvaro-aceves/profil/spieler/710474,Spain,€200k
https://www.transfermarkt.com/javi-sanchez/profil/spieler/340853,Spain,€3.00m
https://www.transfermarkt.com/joaquin-fernandez/profil/spieler/221321,Spain,€3.00m
https://www.transfermarkt.com/jawad-el-yamiq/profil/spieler/235412,Morocco,€2.00m
https://www.transfermarkt.com/zouhair-feddal/profil/spieler/129386,Morocco,€1.30m
https://www.transfermarkt.com/victor-rofino/profil/spieler/709999,Spain,€100k
https://www.transfermarkt.com/david-torres/profil/spieler/857832,Spain,€50k
https://www.transfermarkt.com/lucas-olaza/profil/spieler/216240,Uruguay,€2.50m
https://www.transfermarkt.com/sergio-escudero/profil/spieler/93935,Spain,€1.50m
https://www.transfermarkt.com/diego-moreno/profil/spieler/635346,Spain,€100k
https://www.transfermarkt.com/ivan-fresneda/profil/spieler/946883,Spain,€15.00m
https://www.transfermarkt.com/luis-perez/profil/spieler/358115,Spain,€1.50m
https://www.transfermarkt.com/lucas-rosa/profil/spieler/468309,Brazil,€1.00m
https://www.transfermarkt.com/martin-hongla/profil/spieler/398808,Cameroon,€3.00m
https://www.transfermarkt.com/mickael-malsa/profil/spieler/205569,Martinique,€1.50m
https://www.transfermarkt.com/monchu/profil/spieler/282727,Spain,€5.00m
https://www.transfermarkt.com/kike-perez/profil/spieler/527698,Spain,€4.50m
https://www.transfermarkt.com/alvaro-aguado/profil/spieler/449496,Spain,€3.00m
https://www.transfermarkt.com/roque-mesa/profil/spieler/202984,Spain,€2.50m
https://www.transfermarkt.com/anuar/profil/spieler/327126,Morocco,€900k
https://www.transfermarkt.com/mario-maroto/profil/spieler/710484,Spain,€150k
https://www.transfermarkt.com/alberto-quintana/profil/spieler/631055,Spain,€100k
https://www.transfermarkt.com/selim-amallah/profil/spieler/377219,Morocco,€3.00m
https://www.transfermarkt.com/darwin-machis/profil/spieler/211251,Venezuela,€3.00m
https://www.transfermarkt.com/kenedy/profil/spieler/281404,Brazil,€1.50m
https://www.transfermarkt.com/gonzalo-plata/profil/spieler/592735,Ecuador,€5.00m
https://www.transfermarkt.com/oscar-plano/profil/spieler/221309,Spain,€3.00m
https://www.transfermarkt.com/ivan-sanchez/profil/spieler/221311,Spain,€800k
https://www.transfermarkt.com/manuel-pozo/profil/spieler/635881,Spain,€300k
https://www.transfermarkt.com/tunde-akinsola/profil/spieler/924447,Nigeria,€50k
https://www.transfermarkt.com/cyle-larin/profil/spieler/343463,Canada,€8.00m
https://www.transfermarkt.com/shon-weissman/profil/spieler/247652,Israel,€4.00m
https://www.transfermarkt.com/sergi-guardiola/profil/spieler/256429,Spain,€2.00m
https://www.transfermarkt.com/sergio-leon/profil/spieler/145769,Spain,€2.00m
https://www.transfermarkt.com/juanjo-narvaez/profil/spieler/213595,Colombia,€800k
https://www.transfermarkt.com/sekou-gassama/profil/spieler/337070,Senegal,€300k
https://www.transfermarkt.com/ivan-cedric/profil/spieler/716163,Cameroon,€300k
https://www.transfermarkt.com/roberto-arroyo/profil/spieler/928726,Spain,€300k
https://www.transfermarkt.com/edgar-badia/profil/spieler/102146,Spain,€3.00m
https://www.transfermarkt.com/axel-werner/profil/spieler/236734,Argentina,€800k
https://www.transfermarkt.com/juanpe-navarro/profil/spieler/810205,Spain,-
https://www.transfermarkt.com/jesus-lopez/profil/spieler/1004295,Spain,NA
https://www.transfermarkt.com/luismi-quirant/profil/spieler/1064499,Spain,NA
https://www.transfermarkt.com/lisandro-magallan/profil/spieler/66736,Argentina,€1.80m
https://www.transfermarkt.com/enzo-roco/profil/spieler/186862,Chile,€1.50m
https://www.transfermarkt.com/diego-gonzalez/profil/spieler/349836,Spain,€1.50m
https://www.transfermarkt.com/pedro-bigas/profil/spieler/203043,Spain,€1.00m
https://www.transfermarkt.com/john-donald/profil/spieler/627290,Spain,€1.00m
https://www.transfermarkt.com/gonzalo-verdu/profil/spieler/184779,Spain,€700k
https://www.transfermarkt.com/javi-pamies/profil/spieler/720530,Spain,NA
https://www.transfermarkt.com/lautaro-blanco/profil/spieler/831161,Argentina,€2.80m
https://www.transfermarkt.com/nicolas-fernandez-mercau/profil/spieler/739315,Argentina,€2.00m
https://www.transfermarkt.com/carlos-clerc/profil/spieler/193784,Spain,€1.50m
https://www.transfermarkt.com/helibelton-palacios/profil/spieler/211389,Colombia,€1.20m
https://www.transfermarkt.com/carles-marco/profil/spieler/623023,Spain,NA
https://www.transfermarkt.com/gerard-gumbau/profil/spieler/268670,Spain,€3.50m
https://www.transfermarkt.com/omar-mascarell/profil/spieler/142031,Spain,€3.00m
https://www.transfermarkt.com/raul-guti/profil/spieler/330352,Spain,€2.50m
https://www.transfermarkt.com/domingos-quina/profil/spieler/391719,Portugal,€1.80m
https://www.transfermarkt.com/pape-cheikh/profil/spieler/336828,Senegal,€900k
https://www.transfermarkt.com/alejandro-alfaro/profil/spieler/720488,Spain,NA
https://www.transfermarkt.com/branislav-knezevic/profil/spieler/726525,Serbia,-
https://www.transfermarkt.com/rodrigo-mendoza/profil/spieler/961297,Spain,NA
https://www.transfermarkt.com/manu-cocca/profil/spieler/1004297,Argentina,NA
https://www.transfermarkt.com/javier-pastore/profil/spieler/55215,Argentina,€500k
https://www.transfermarkt.com/pere-milla/profil/spieler/225593,Spain,€3.00m
https://www.transfermarkt.com/tete-morente/profil/spieler/339816,Spain,€2.50m
https://www.transfermarkt.com/fidel/profil/spieler/149231,Spain,€1.00m
https://www.transfermarkt.com/alex-collado/profil/spieler/282722,Spain,€3.00m
https://www.transfermarkt.com/josan/profil/spieler/277533,Spain,€1.00m
https://www.transfermarkt.com/lucas-boye/profil/spieler/334222,Argentina,€10.00m
https://www.transfermarkt.com/ezequiel-ponce/profil/spieler/296783,Argentina,€2.50m
https://www.transfermarkt.com/roger-marti/profil/spieler/212391,Spain,€2.00m
https://www.transfermarkt.com/conan-ledesma/profil/spieler/284342,Argentina,€8.00m
https://www.transfermarkt.com/david-gil/profil/spieler/162027,Spain,€700k
https://www.transfermarkt.com/victor-aznar/profil/spieler/706797,Brazil,€50k
https://www.transfermarkt.com/nando-almodovar/profil/spieler/930096,Spain,€50k
https://www.transfermarkt.com/fali/profil/spieler/252667,Spain,€2.50m
https://www.transfermarkt.com/victor-chust/profil/spieler/495625,Spain,€2.50m
https://www.transfermarkt.com/jorge-mere/profil/spieler/286779,Spain,€1.20m
https://www.transfermarkt.com/luis-hernandez/profil/spieler/62945,Spain,€1.00m
https://www.transfermarkt.com/momo-mbaye/profil/spieler/490421,Senegal,€700k
https://www.transfermarkt.com/juan-cala/profil/spieler/67089,Spain,€600k
https://www.transfermarkt.com/carlos-garcia/profil/spieler/628494,Spain,€200k
https://www.transfermarkt.com/lautaro-spatz/profil/spieler/631099,Argentina,€150k
https://www.transfermarkt.com/alfonso-espino/profil/spieler/311044,Uruguay,€3.50m
https://www.transfermarkt.com/santiago-arzamendia/profil/spieler/520947,Paraguay,€1.20m
https://www.transfermarkt.com/joseba-zaldua/profil/spieler/197135,Spain,€2.50m
https://www.transfermarkt.com/iza-carcelen/profil/spieler/254037,Spain,€1.50m
https://www.transfermarkt.com/raul-parra/profil/spieler/784719,Spain,€300k
https://www.transfermarkt.com/kikin/profil/spieler/971775,Spain,€50k
https://www.transfermarkt.com/jon-ander-garrido/profil/spieler/158704,Spain,-
https://www.transfermarkt.com/antonio-blanco/profil/spieler/495621,Spain,€2.50m
https://www.transfermarkt.com/tomas-alarcon/profil/spieler/454238,Chile,€1.50m
https://www.transfermarkt.com/jose-mari/profil/spieler/225462,Spain,€400k
https://www.transfermarkt.com/ruben-alcaraz/profil/spieler/247250,Spain,€2.00m
https://www.transfermarkt.com/gonzalo-escalante/profil/spieler/266795,Argentina,€2.00m
https://www.transfermarkt.com/fede-san-emeterio/profil/spieler/307519,Spain,€2.00m
https://www.transfermarkt.com/youba-diarra/profil/spieler/564451,Mali,€900k
https://www.transfermarkt.com/alvaro-bastida/profil/spieler/882772,Spain,€600k
https://www.transfermarkt.com/curro-munoz/profil/spieler/961954,Spain,€50k
https://www.transfermarkt.com/moussa-diakite/profil/spieler/979235,Mali,€50k
https://www.transfermarkt.com/etta-eyong/profil/spieler/1038950,Cameroon,€50k
https://www.transfermarkt.com/alex-fernandez/profil/spieler/89733,Spain,€4.00m
https://www.transfermarkt.com/brian-ocampo/profil/spieler/598765,Uruguay,€2.00m
https://www.transfermarkt.com/awer-mabil/profil/spieler/255729,Australia,€1.20m
https://www.transfermarkt.com/alberto-perea/profil/spieler/99559,Spain,€1.00m
https://www.transfermarkt.com/jose-antonio-de-la-rosa/profil/spieler/1027993,Spain,€300k
https://www.transfermarkt.com/theo-bongonda/profil/spieler/280701,DR Congo,€4.00m
https://www.transfermarkt.com/ivan-alejo/profil/spieler/281755,Spain,€1.20m
https://www.transfermarkt.com/mamady-diarra/profil/spieler/402002,Mali,€300k
https://www.transfermarkt.com/choco-lozano/profil/spieler/131275,Honduras,€2.50m
https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,Spain,€2.00m
https://www.transfermarkt.com/chris-ramos/profil/spieler/538810,Spain,€1.50m
https://www.transfermarkt.com/alvaro-negredo/profil/spieler/18644,Spain,€1.00m
https://www.transfermarkt.com/lucas-perez/profil/spieler/73185,Spain,€800k
https://www.transfermarkt.com/alvaro-gimenez/profil/spieler/57935,Spain,€600k
https://www.transfermarkt.com/francisco-mwepu/profil/spieler/632872,Zambia,€150k
https://www.transfermarkt.com/alex-meret/profil/spieler/240414,Italy,€18.00m
https://www.transfermarkt.com/pierluigi-gollini/profil/spieler/244192,Italy,€4.50m
https://www.transfermarkt.com/salvatore-sirigu/profil/spieler/25508,Italy,€500k
https://www.transfermarkt.com/hubert-idasiak/profil/spieler/555557,Poland,€150k
https://www.transfermarkt.com/valerio-boffelli/profil/spieler/809986,Italy,€75k
https://www.transfermarkt.com/davide-marfella/profil/spieler/417414,Italy,€50k
