Url,Cmp_Total,Att_Total,TotDist_Total,PrgDist_Total,PrgP
https://fbref.com/en/players/92b56413/Tristan-Dingome,55,78,840,252,6
https://fbref.com/en/players/836dc4a8/Kyliane-Dong,35,53,601,109,4
https://fbref.com/en/players/1b5b32d2/Jordan-Dongmo,9,10,120,10,0
https://fbref.com/en/players/db3164e1/Gauthier-Gallon,633,951,16827,12352,0
https://fbref.com/en/players/a94571f6/Mathis-Hamdi,26,38,347,111,1
https://fbref.com/en/players/9cd28348/Rudy-Kohon,24,28,433,191,2
https://fbref.com/en/players/86a2ba20/Rominigue-Kouame,1244,1403,22131,5532,169
https://fbref.com/en/players/0ed063d6/Yasser-Larouci,621,824,9416,3449,63
https://fbref.com/en/players/fd78b105/Mateusz-Lis,213,314,5648,4318,0
https://fbref.com/en/players/7c2965bb/Rony-Lopes,603,872,10507,3108,97
https://fbref.com/en/players/810edef9/Derek-Mazou-Sacko,4,5,87,67,1
https://fbref.com/en/players/8499c713/Marlos-Moreno,3,4,40,10,1
https://fbref.com/en/players/87e9c7cd/Papa-Ndiaga-Yade,250,347,3664,1248,16
https://fbref.com/en/players/35516eac/Wilson-Odobert,408,538,6175,1444,47
https://fbref.com/en/players/cd9b37a3/Ante-Palaversa,14,17,281,82,0
https://fbref.com/en/players/e5c1e0ca/Erik-Palmer-Brown,1212,1435,22021,9290,75
https://fbref.com/en/players/7d704e92/Jackson-Porozo,512,629,9099,2992,26
https://fbref.com/en/players/8dbff17c/Adil-Rami,615,731,12742,5477,35
https://fbref.com/en/players/d504b3e1/Jeff-Reine-Adelaide,106,128,1746,440,20
https://fbref.com/en/players/beae3a73/Renaud-Ripart,317,468,4449,1022,47
https://fbref.com/en/players/c3725db2/Yoann-Salmier,1198,1456,21721,8653,121
https://fbref.com/en/players/fb14aa28/Mama-Samba-Balde,389,584,6054,1298,56
https://fbref.com/en/players/ed39121c/Florian-Tardieu,655,755,11723,4194,83
https://fbref.com/en/players/ca6f4846/Alexis-Tibidi,19,23,271,4,0
https://fbref.com/en/players/8a53d24b/Ike-Ugbo,96,137,1188,156,8
https://fbref.com/en/players/aefa3050/Tanguy-Zoukrou,191,221,3192,1172,11
https://fbref.com/en/players/4b7a9fcc/James-Abankwah,23,29,375,79,0
https://fbref.com/en/players/963a328b/Tolgay-Arslan,485,605,8750,2629,77
https://fbref.com/en/players/19e4eab9/Rodrigo-Becao,1089,1400,20616,8692,98
https://fbref.com/en/players/ed5c0319/Beto,190,299,2421,295,13
https://fbref.com/en/players/6fdac234/Jaka-Bijol,1170,1381,24657,10028,66
https://fbref.com/en/players/dee3d535/Leonardo-Buta,10,13,166,54,1
https://fbref.com/en/players/1faa06d5/Nicolo-Cocetta,11,12,170,57,0
https://fbref.com/en/players/39583cfd/Gerard-Deulofeu,443,588,6574,2331,82
https://fbref.com/en/players/dbfa4f16/Festy-Ebosele,101,151,1691,748,17
https://fbref.com/en/players/9ba7b4fa/Enzo-Ebosse,453,557,8801,3202,51
https://fbref.com/en/players/76b2817e/Kingsley-Ehizibue,412,565,6819,2543,40
https://fbref.com/en/players/e04dca4a/Axel-Guessand,17,22,291,107,0
https://fbref.com/en/players/8c65eb5f/Mato-Jajalo,23,29,401,166,4
https://fbref.com/en/players/966eea58/Sandi-Lovric,767,963,12855,3831,105
https://fbref.com/en/players/22bfb57e/Jean-Victor-Makengo,264,316,3718,884,36
https://fbref.com/en/players/de0f152c/Adam-Masina,332,428,7007,2817,24
https://fbref.com/en/players/b1236c63/Ilija-Nestorovski,116,163,1638,309,19
https://fbref.com/en/players/e33f36d5/Bram-Nuytinck,113,139,2516,1038,4
https://fbref.com/en/players/8daee720/Simone-Pafundi,55,66,801,186,6
https://fbref.com/en/players/75f2c59f/Roberto-Pereyra,1038,1277,15942,5060,143
https://fbref.com/en/players/f7c491f1/Nehuen-Perez,1538,1807,30754,10954,101
https://fbref.com/en/players/217c93a1/Lazar-Samardzic,715,893,13984,4303,100
https://fbref.com/en/players/b6baba31/Vivaldo-Semedo,6,7,66,22,1
https://fbref.com/en/players/0d422df7/Marco-Silvestri,916,1177,23603,17093,0
https://fbref.com/en/players/28f66c2e/Brandon-Soppy,22,32,322,140,4
https://fbref.com/en/players/f573a8bf/Isaac-Success,372,570,5429,1119,53
https://fbref.com/en/players/2b9fdeea/Florian-Thauvin,144,216,2489,708,24
https://fbref.com/en/players/7cd520e8/Iyenoma-Udogie,931,1127,13917,4753,106
https://fbref.com/en/players/26db8853/Walace,1482,1771,27539,8344,170
https://fbref.com/en/players/8abd0c03/Marvin-Zeegelaar,153,187,2535,860,9
https://fbref.com/en/players/bd7d2e6d/Timo-Baumgartl,257,316,4858,1773,28
https://fbref.com/en/players/8eb55dbb/Sheraldo-Becker,387,652,6499,1541,44
https://fbref.com/en/players/30ae134d/Kevin-Behrens,283,483,4058,1156,71
https://fbref.com/en/players/f67c9d29/Danilho-Doekhi,756,955,13777,4912,73
https://fbref.com/en/players/7242b495/Niko-Giesselmann,496,744,9352,3543,50
https://fbref.com/en/players/37998008/Lennart-Grill,147,214,4637,3732,0
https://fbref.com/en/players/70dcf94d/Janik-Haberer,489,677,7369,2013,78
https://fbref.com/en/players/f24ea523/Genki-Haraguchi,119,159,1900,486,17
https://fbref.com/en/players/a93b6f4e/Paul-Jaeckel,507,622,10133,3950,41
https://fbref.com/en/players/0a084b35/Josip-Juranovic,318,492,5817,2450,27
https://fbref.com/en/players/59e4b92e/Rani-Khedira,778,1039,12596,3156,69
https://fbref.com/en/players/6bd5cd5d/Robin-Knoche,1332,1643,28246,10955,98
https://fbref.com/en/players/22798128/Aissa-Laidouni,236,320,4254,1334,40
https://fbref.com/en/players/c4987edc/Diogo-Leite,1071,1366,21437,7772,111
https://fbref.com/en/players/13fe7b69/Jamie-Leweling,39,57,546,108,4
https://fbref.com/en/players/1e274a0a/Sven-Michel,100,181,1279,290,12
https://fbref.com/en/players/66385c46/Levin-Oztunali,1,1,18,15,1
https://fbref.com/en/players/5dc15574/Milos-Pantovic,46,75,693,285,4
https://fbref.com/en/players/b684a484/Jordan-Pefok,165,300,1999,598,27
https://fbref.com/en/players/c68b1b13/Tymoteusz-Puchacz,22,36,367,71,2
https://fbref.com/en/players/13203c45/Jerome-Roussillon,307,438,4732,2037,28
https://fbref.com/en/players/009a4f60/Julian-Ryerson,350,501,5692,2097,32
https://fbref.com/en/players/a70b8345/Frederik-Ronnow,888,1280,26806,20811,0
https://fbref.com/en/players/049751d7/Andras-Schafer,205,274,3141,695,26
https://fbref.com/en/players/8872ed17/Paul-Seguin,223,326,3821,1157,49
https://fbref.com/en/players/65857fdf/Tim-Skarke,22,36,338,71,0
https://fbref.com/en/players/d1b49282/Morten-Thorsby,119,191,1640,566,15
https://fbref.com/en/players/056d2d95/Christopher-Trimmel,649,1040,11591,5038,65
https://fbref.com/en/players/e6697917/Domingos-Andre-Ribeiro-Almeida,1110,1402,18396,6030,197
https://fbref.com/en/players/130a7a3f/Samu-Castillejo,474,622,7687,2158,76
https://fbref.com/en/players/527f063d/Edinson-Cavani,263,354,4029,556,20
https://fbref.com/en/players/15937e17/Eray-Comert,815,945,17301,5980,54
https://fbref.com/en/players/c78b352d/Thierry-Correia,1047,1363,17275,6276,104
https://fbref.com/en/players/d2110326/Mouctar-Diakhaby,971,1185,20225,7159,86
https://fbref.com/en/players/37e103f8/Hugo-Duro,203,277,2602,327,19
https://fbref.com/en/players/45e17712/Dimitri-Foulquier,663,932,11039,4516,70
https://fbref.com/en/players/4c2e9442/Maxi-Gomez,9,14,131,3,0
https://fbref.com/en/players/2c56a792/Nicolas-Gonzalez,676,778,10855,3185,81
https://fbref.com/en/players/3828f130/Javier-Guerra,188,239,2919,763,30
https://fbref.com/en/players/f7c12fbf/Hugo-Guillamon,852,1028,15768,4177,101
https://fbref.com/en/players/4c3a6744/Justin-Kluivert,276,399,4236,977,33
https://fbref.com/en/players/8e088e04/Toni-Lato,390,490,6140,2040,40
https://fbref.com/en/players/b05e2dbd/Jose-Luis-Gaya,1284,1734,21391,7892,124
https://fbref.com/en/players/d4b73232/Giorgi-Mamardashvili,697,1086,20406,15742,2
https://fbref.com/en/players/ae86d473/Maranhao,43,64,631,160,7
https://fbref.com/en/players/44330c36/Alberto-Mari,8,20,102,7,1
https://fbref.com/en/players/f4c69aa6/Ilaix-Moriba,403,501,6210,1890,67
https://fbref.com/en/players/dc1ce4f5/Cristhian-Mosquera,53,65,828,314,1
https://fbref.com/en/players/b51b1b9c/Yunus-Musah,604,771,10218,2277,93
https://fbref.com/en/players/c487901c/Diego-Noguerol,101,151,1553,496,17
https://fbref.com/en/players/9a93efc9/Cenk-Ozkacar,646,769,12014,4500,61
https://fbref.com/en/players/b7ca5c51/Gabriel-Paulista,645,769,12734,5198,61
https://fbref.com/en/players/3d79a68c/Francisco-Perez,59,77,832,197,8
https://fbref.com/en/players/2a295d33/Samuel,878,1163,12024,2590,93
https://fbref.com/en/players/fed17f5a/Carlos-Soler,92,123,1388,378,13
https://fbref.com/en/players/106c142c/Jesus-Vazquez,142,171,1882,677,13
https://fbref.com/en/players/be6faae0/Alvaro-Aceves,7,8,151,113,0
https://fbref.com/en/players/014aa7bd/Alvaro-Aguado,930,1142,18906,5096,139
https://fbref.com/en/players/733aab44/Babatunde-Akinsola,2,2,41,0,0
https://fbref.com/en/players/00eba9c9/Selim-Amallah,63,83,1030,268,10
https://fbref.com/en/players/c93231dc/Anuar,30,40,363,114,3
https://fbref.com/en/players/6091cf45/Roberto-Arroyo,0,5,0,0,0
https://fbref.com/en/players/9f0ea33f/Sergio-Asenjo,233,353,7218,5138,0
https://fbref.com/en/players/b0616e3d/Sergio-Escudero,528,743,9041,3725,40
https://fbref.com/en/players/89151b16/Zouhair-Feddal,159,201,3405,1439,5
https://fbref.com/en/players/b86a64b2/Joaquin-Fernandez,820,994,16781,6545,42
https://fbref.com/en/players/29d0f2ac/Ivan-Fresneda,710,922,11295,3707,62
https://fbref.com/en/players/475a738b/Sekou-Gassama,7,9,87,0,0
https://fbref.com/en/players/32974271/Sergi-Guardiola,74,117,948,149,3
https://fbref.com/en/players/b85bf253/Martin-Hongla,520,634,11242,3295,50
https://fbref.com/en/players/5eebbfdf/Kenedy,57,86,800,232,4
https://fbref.com/en/players/e7af9060/Cyle-Larin,170,247,2289,370,17
https://fbref.com/en/players/0a0cc13c/Sergio-Leon,138,206,2143,398,22
https://fbref.com/en/players/ed6ea4d9/Darwin-Machis,137,208,2613,731,10
https://fbref.com/en/players/bbc19252/Mickael-Malsa,13,20,156,92,5
https://fbref.com/en/players/8fae77ea/Jordi-Masip,679,963,19683,14573,0
https://fbref.com/en/players/7c4243d4/Roque-Mesa,790,963,15512,4724,116
https://fbref.com/en/players/8ac501f5/Monchu,833,1054,16192,4815,111
https://fbref.com/en/players/485e4939/Juanjo-Narvaez,25,36,270,31,0
https://fbref.com/en/players/4cee5954/Lucas-Olaza,606,797,10317,4171,66
https://fbref.com/en/players/5132b92c/Lucas-Oliveira-Rosa,315,437,4864,1535,22
https://fbref.com/en/players/237a3851/Kike-Perez,927,1223,16632,4584,134
https://fbref.com/en/players/b7c04927/Luis-Perez,436,574,7137,2375,42
https://fbref.com/en/players/7c388b20/Oscar-Plano,468,640,7102,1888,73
https://fbref.com/en/players/54bcdeb0/Gonzalo-Plata,582,782,7367,1681,54
https://fbref.com/en/players/35440884/Manuel-Pozo,6,8,89,38,1
https://fbref.com/en/players/70107d4d/Ivan-Sanchez,381,480,6282,1895,65
https://fbref.com/en/players/60359288/Javi-Sanchez,962,1175,19443,7131,74
https://fbref.com/en/players/381dbcfc/David-Torres,184,231,3415,1102,11
https://fbref.com/en/players/636eae97/Toni-Villa,20,32,258,109,4
https://fbref.com/en/players/379dc075/Shon-Weissman,70,91,749,113,4
https://fbref.com/en/players/f6f6b6e8/Jawad-El-Yamiq,745,919,14945,5590,55
https://fbref.com/en/players/4bd414c1/Raul-Albiol,1303,1472,28074,10667,100
https://fbref.com/en/players/518f2234/Alex-Baena,681,859,11154,3034,124
https://fbref.com/en/players/5acc4a10/Etienne-Capoue,915,1043,14387,3476,98
https://fbref.com/en/players/b8a642fc/Samuel-Chukwueze,697,908,10572,2312,85
https://fbref.com/en/players/b3f62bfc/Diego-Collado,5,7,111,15,1
https://fbref.com/en/players/a6951bf8/Francis-Coquelin,265,311,3778,803,29
https://fbref.com/en/players/0abc51f2/Jorge-Cuenca,334,384,6357,2355,26
https://fbref.com/en/players/f08490a6/Arnaut-Danjuma,70,95,999,169,2
https://fbref.com/en/players/84a85b48/Alberto-Del-Moral,0,1,0,0,0
https://fbref.com/en/players/805a2a11/Mamadou-Fall,13,16,254,64,1
https://fbref.com/en/players/e5d01ecf/Kiko-Femenia,667,778,10318,2945,66
https://fbref.com/en/players/6c7762c3/Juan-Foyth,1116,1276,18588,7017,100
https://fbref.com/en/players/e0979e74/Haissem-Hassan,15,20,292,38,0
https://fbref.com/en/players/9c36ed83/Nicolas-Jackson,246,325,3440,710,40
https://fbref.com/en/players/0107757e/Filip-Jorgensen,49,55,908,552,0
https://fbref.com/en/players/d7553721/Giovani-Lo-Celso,578,694,9815,2691,97
https://fbref.com/en/players/4a478107/Jose-Luis-Morales,181,258,2380,486,15
https://fbref.com/en/players/fbd6378b/Aissa-Mandi,826,911,16064,5793,36
https://fbref.com/en/players/608f2092/Johan-Mojica,318,395,5334,1393,19
https://fbref.com/en/players/11b9265b/Alberto-Moreno,605,730,9845,2768,47
https://fbref.com/en/players/81f0781e/Gerard-Moreno,353,483,5825,1500,68
https://fbref.com/en/players/a0255c67/Manu-Morlanes,36,46,596,151,6
https://fbref.com/en/players/81d5c497/Fernando-Nino,5,5,62,0,0
https://fbref.com/en/players/7460ca0d/Daniel-Parejo,2224,2569,40111,13261,250
https://fbref.com/en/players/a2d9cf74/Pascu,5,8,68,15,1
https://fbref.com/en/players/63f04c6c/Alfonso-Pedraza,641,832,9606,2553,31
https://fbref.com/en/players/540ec57b/Yeremi-Pino,651,845,8933,1516,62
https://fbref.com/en/players/e358587b/Pepe-Reina,685,855,16159,10999,0
https://fbref.com/en/players/625c144a/Geronimo-Rulli,464,543,11876,7752,0
https://fbref.com/en/players/f36016a5/Ramon-Terrats,356,425,5550,1343,45
https://fbref.com/en/players/532e1e4f/Pau-Torres,1855,2179,37186,12825,197
https://fbref.com/en/players/963829d0/Manu-Trigueros,475,534,6910,1993,76
https://fbref.com/en/players/cb6d81b3/Felix-Agu,16,25,299,144,2
https://fbref.com/en/players/dc62fbee/Leonardo-Bittencourt,579,792,8839,2535,74
https://fbref.com/en/players/45e95f21/Lee-Buchanan,179,267,3373,1351,21
https://fbref.com/en/players/f631c17f/Oliver-Burke,53,81,655,185,7
https://fbref.com/en/players/48780156/Fabio-Chiarodia,15,22,335,140,4
https://fbref.com/en/players/4ccd8957/Eren-Dinkci,50,77,778,134,6
https://fbref.com/en/players/638a4d71/Marvin-Ducksch,583,956,9974,2854,58
https://fbref.com/en/players/f86ad3f5/Marco-Friedl,1407,1731,30355,10867,115
https://fbref.com/en/players/4f16405e/Niclas-Fullkrug,581,929,9105,1989,90
https://fbref.com/en/players/14a7af33/Christian-Gross,695,860,10815,3306,67
https://fbref.com/en/players/1fc4f3d1/Ilia-Gruev,673,780,11340,3111,61
https://fbref.com/en/players/de838f86/Anthony-Jung,1085,1422,17239,5726,73
https://fbref.com/en/players/1a5d7cb9/Jean-Manuel-Mbom,2,3,47,39,1
https://fbref.com/en/players/0a1cb833/Jiri-Pavlenka,832,1176,25281,18992,0
https://fbref.com/en/players/061e8e23/Maximilian-Philipp,109,138,1495,286,6
https://fbref.com/en/players/526ea7cc/Amos-Pieper,943,1206,18821,6486,84
https://fbref.com/en/players/c8b3a472/Nicolai-Rapp,47,59,905,278,5
https://fbref.com/en/players/e1830c52/Dikeni-Salifou,0,0,0,0,0
https://fbref.com/en/players/220ace7e/Romano-Schmid,561,750,8443,2852,75
https://fbref.com/en/players/b9ae8560/Niklas-Schmidt,446,601,8908,2732,64
https://fbref.com/en/players/1fffae99/Jens-Stage,412,622,6130,2060,61
https://fbref.com/en/players/aad48be9/Niklas-Stark,1027,1244,21155,8160,65
https://fbref.com/en/players/a5ae8f8e/Milos-Veljkovic,1145,1411,25411,10806,81
https://fbref.com/en/players/30c220c3/Mitchell-Weiser,960,1341,15772,6811,120
https://fbref.com/en/players/9b688ae1/Michael-Zetterer,43,61,1523,1206,0
https://fbref.com/en/players/288e1e13/Nayef-Aguerd,599,763,12203,5332,25
https://fbref.com/en/players/ac05f970/Michail-Antonio,186,348,2663,501,27
https://fbref.com/en/players/2f965a72/Alphonse-Areola,67,92,1737,1323,0
https://fbref.com/en/players/5a04fd92/Said-Benrahma,597,796,8154,2088,82
https://fbref.com/en/players/79c84d1c/Jarrod-Bowen,552,881,8725,2552,72
https://fbref.com/en/players/beb391dd/Maxwel-Cornet,72,97,942,166,5
https://fbref.com/en/players/fdf3cb77/Vladimir-Coufal,730,1174,12756,6471,82
https://fbref.com/en/players/a5ca9127/Conor-Coventry,0,0,0,0,0
https://fbref.com/en/players/4f974391/Aaron-Cresswell,1127,1448,18285,8587,145
https://fbref.com/en/players/3e9e06cb/Craig-Dawson,245,310,5404,2170,18
https://fbref.com/en/players/69fdb896/Flynn-Downes,289,331,4062,921,22
https://fbref.com/en/players/9328b835/Lukasz-Fabianski,598,930,18882,15094,0
https://fbref.com/en/players/82927de4/Pablo-Fornals,557,772,9313,2676,89
https://fbref.com/en/players/07802f7f/Danny-Ings,92,148,1111,302,12
https://fbref.com/en/players/9319781b/Ben-Johnson,395,535,6958,2496,37
https://fbref.com/en/players/51dbeea9/Thilo-Kehrer,927,1112,16374,6006,60
https://fbref.com/en/players/26f6dca8/Manuel-Lanzini,146,175,2221,522,19
https://fbref.com/en/players/92868cb5/Divin-Mubama,5,8,108,37,0
https://fbref.com/en/players/74b2cd7e/Angelo-Ogbonna,332,415,6299,2059,11
https://fbref.com/en/players/e0bc6fdc/Emerson-Palmieri,572,729,7910,2912,45
https://fbref.com/en/players/9b6f7fd5/Lucas-Paqueta,907,1157,14158,4393,147
https://fbref.com/en/players/1c7012b8/Declan-Rice,1846,2135,33652,9456,240
https://fbref.com/en/players/8790f988/Gianluca-Scamacca,118,177,2014,378,17
https://fbref.com/en/players/6613c819/Tomas-Soucek,709,994,11602,3417,88
https://fbref.com/en/players/ce4246f5/Kurt-Zouma,701,831,13480,4437,31
https://fbref.com/en/players/cd682b6b/Lukas-Ambros,3,3,43,4,0
https://fbref.com/en/players/86e119e0/Maximilian-Arnold,1269,1642,28055,8726,150
https://fbref.com/en/players/442b56fa/Ridle-Baku,1216,1551,22159,7294,126
https://fbref.com/en/players/01834aa0/Sebastiaan-Bornauw,1062,1234,20707,7058,85
https://fbref.com/en/players/d4a2533d/Josip-Brekalo,103,148,1684,475,13
https://fbref.com/en/players/db401046/Koen-Casteels,1220,1585,36421,25230,2
https://fbref.com/en/players/8f325097/Nicolas-Cozza,33,44,571,190,4
https://fbref.com/en/players/79f7302a/Kilian-Fischer,223,273,3747,1495,23
https://fbref.com/en/players/697dc00a/Bartol-Franjic,61,79,929,258,4
https://fbref.com/en/players/62ab9184/Yannick-Gerhardt,503,674,8116,2535,82
https://fbref.com/en/players/e6c43eec/Josuha-Guilavogui,678,805,13280,5021,64
https://fbref.com/en/players/202b3b68/Jakub-Kaminski,495,667,7398,2278,78
https://fbref.com/en/players/f9446dcd/Max-Kruse,90,121,1644,240,7
https://fbref.com/en/players/277c49ed/Maxence-Lacroix,952,1095,19895,7749,83
https://fbref.com/en/players/0e0102eb/Omar-Marmoush,299,458,4423,987,51
https://fbref.com/en/players/091c86e2/Felix-Nmecha,534,706,9025,2662,86
https://fbref.com/en/players/0cc5f4a5/Lukas-Nmecha,133,201,1973,348,18
https://fbref.com/en/players/1cbe4984/Paulo-Otavio,873,1182,15683,5876,98
https://fbref.com/en/players/5c50fdbc/Kevin-Paredes,159,211,2576,866,29
https://fbref.com/en/players/80f252f6/Dzenan-Pejcinovic,0,0,0,0,0
https://fbref.com/en/players/061e8e23/Maximilian-Philipp,27,42,427,64,1
https://fbref.com/en/players/13203c45/Jerome-Roussillon,3,7,40,5,0
https://fbref.com/en/players/92d83c27/Mattias-Svanberg,394,567,6388,1971,74
https://fbref.com/en/players/8fe2a392/Micky-van-de-Ven,1541,1758,30569,9937,111
https://fbref.com/en/players/f86cd5df/Aster-Vranckx,2,3,32,10,0
https://fbref.com/en/players/e5a35ae9/Luca-Waldschmidt,117,153,1524,260,12
https://fbref.com/en/players/cb11b429/Patrick-Wimmer,334,549,5267,1842,64
https://fbref.com/en/players/2077ae86/Jonas-Wind,247,371,3189,901,41
https://fbref.com/en/players/9b398aea/Rayan-Ait-Nouri,470,578,7079,2353,43
https://fbref.com/en/players/68db6358/Daniel-Bentley,61,80,1540,927,0
https://fbref.com/en/players/bfc3b3a0/Hugo-Bueno,547,679,7697,2227,39
https://fbref.com/en/players/6f711f67/Chem-Campbell,23,32,344,64,4
https://fbref.com/en/players/e28868f3/Jonny-Castro,701,832,11101,3638,70
https://fbref.com/en/players/a8c19eb8/Nathan-Collins,1001,1138,20045,6918,64
https://fbref.com/en/players/a190d597/Diego-Costa,158,221,1870,312,13
https://fbref.com/en/players/dc62b55d/Matheus-Cunha,171,234,2140,353,14
https://fbref.com/en/players/3e9e06cb/Craig-Dawson,780,926,16202,5539,44
https://fbref.com/en/players/5a7301ae/Leander-Dendoncker,86,99,1466,282,6
https://fbref.com/en/players/32f60ed8/Morgan-Gibbs-White,75,95,1122,345,12
https://fbref.com/en/players/8b57ad2c/Joao-Gomes,250,322,3832,878,19
https://fbref.com/en/players/f0caab96/Toti-Gomes,460,555,7615,2848,27
